"Year","AHA.ID","Medicare.Provider.ID","Hospital.Name","Address.1.(physical)","City.Name.(physical)","State.(physical)","Zip.code.(physical)","Beginning.of.reporting.period","Days.open.during.reporting.period","End.of.reporting.period","Open.12.full.months.before.end.of.reporting.period","System.member","System.ID","System.Name","System.City","System.State","System.Zip","Total.hospital.beds","Admissions","Inpatient.Days","Surgical.operations.(inpatient)","Emergency.room.visits","Other.outpatient.visits.(non.ER)","Surgical.operations.(outpatient)","Total.outpatient.visits","Total.Medicaid.days","Total.Medicaid.discharges","Total.Medicare.days","Total.Medicare.discharges","Paid.on.capitated.basis","Paid.on.shared.risk.basis","Physicians.and.dentists.(FT)","Total.personnel.(FT)","Total.(NE)","Total.(TE)","Total.(TG)","Total.(TC)","Total.(TP)"
"2012","6380745","110201","Coliseum Northside Hospital","400 Charter Boulevard","Macon","GA","31210-4853","",0,"","","Y","5990048","HCA","Nashville","TN","37203-1548",103,3208,16927,913,13353,21276,1742,34629,3269,650,9000,1505,"","",3,246,"","","","",""
"2012","6380774","111304","Morgan Memorial Hospital","1077 South Main Street","Madison","GA","30650-2073","",0,"","","","","","","","",41,222,2695,67,2290,10436,352,12726,531,36,1330,124,"","",3,133,"","","","",""
"2012","6380775","110035","WellStar Kennestone Hospital","677 Church Street","Marietta","GA","30060-1148","7/1/2011",366,"6/30/2012","Y","Y","5990995","WellStar Health System","Marietta","GA","30066-6340",580,36735,171282,9434,119813,321522,12691,441335,24996,4983,83875,15455,"0","1",0,3524,"246","206","110","0","562"
"2012","6380805","110150","Oconee Regional Medical Center","821 North Cobb Street","Milledgeville","GA","31061-2351","10/1/2011",366,"9/30/2012","Y","Y","5990388","Oconee Regional Health Systems","Milledgeville","GA","31061-2343",90,4017,20471,861,30585,94921,2396,125506,2461,698,13958,2179,"0","0",0,443,"68","1","34","0","103"
"2012","638080A","111334","Candler County Hospital","400 Cedar Street","Metter","GA","30439-3338","",0,"","","","","","","","",25,885,3544,293,3639,16585,1531,20224,698,145,1750,493,"","",3,136,"","","","",""
"2012","6380810","","Central State Hospital","620 Broad Street","Milledgeville","GA","31062-0001","7/1/2011",366,"6/30/2012","Y","","","","","","",389,67,148635,0,0,0,0,0,0,0,0,0,"","",30,1344,"","","","",""
"2012","6380815","110209","Turning Point Hospital","3015 Veterans Parkway South","Moultrie","GA","31788-6705","1/1/2012",366,"12/31/2012","Y","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121",59,2771,12316,0,0,17719,0,17719,0,0,10995,2471,"0","0",4,141,"0","4","0","1","5"
"2012","6380850","111311","Jenkins County Hospital","931 East Winthrope Avenue","Millen","GA","30442-1839","1/1/2012",366,"12/31/2012","Y","","","","","","",25,110,252,4,4620,6435,627,11055,22,13,194,78,"0","0",4,66,"0","24","58","33","115"
"2012","6380860","110046","Clearview Regional Medical Center","2151 West Spring Street","Monroe","GA","30655-3115","",0,"","","Y","5991775","Health Management Associates","Naples","FL","34108-2711",115,3162,19345,983,16761,26706,1875,43467,3736,640,10286,1484,"","",4,319,"","","","",""
"2012","6380880","110190","Flint River Community Hospital","509 Sumter Street","Montezuma","GA","31063-1733","",0,"","","","","","","","",49,1434,3221,267,4328,12186,904,16514,189,128,2142,820,"","",1,76,"","","","",""
"2012","6380885","111303","Jasper Memorial Hospital","898 College Street","Monticello","GA","31064-1258","10/1/2011",366,"9/30/2012","Y","Y","5990388","Oconee Regional Health Systems","Milledgeville","GA","31061-2343",67,175,20407,0,4728,5386,0,10114,15417,9,1026,114,"0","0",2,93,"2","2","20","3","27"
"2012","6380890","110105","Colquitt Regional Medical Center","3131 South Main Street","Moultrie","GA","31768-6925","10/1/2011",366,"9/30/2012","Y","","","","","","",99,4017,16418,1453,28368,81469,1555,109837,3160,925,9555,2044,"","",5,630,"30","3","13","9","55"
"2012","6380901","110112","South Georgia Medical Center Berrien Campus","1221 East McPherson Avenue","Nashville","GA","31639-2326","",0,"","","","","","","","",39,826,5641,85,3630,10218,289,13848,331,74,3750,472,"","",1,77,"","","","",""
"2012","6380945","110165","Southern Regional Medical Center","11 Upper Riverdale Road SW","Riverdale","GA","30274-2615","",0,"","","","","","","","",274,15876,81600,2503,33524,130164,4417,163688,16667,2920,39939,7248,"","",38,1576,"","","","",""
"2012","6380950","110054","Floyd Medical Center","304 Turner McCall Boulevard","Rome","GA","30165-5621","7/1/2011",366,"6/30/2012","Y","","","","","","",299,13903,69195,7015,75868,176928,4165,252796,16768,4940,33713,8473,"0","0",65,2100,"160","40","24","4","228"
"2012","6380955","111323","Optim Medical Center - Tattnall","247 South Main Street","Reidsville","GA","30453-4605","1/1/2012",366,"12/31/2012","Y","","","","","","",25,960,2611,723,6779,22368,5184,29147,217,66,1489,535,"0","0",5,181,"0","67","57","56","180"
"2012","6380960","110168","Redmond Regional Medical Center","501 Redmond Road","Rome","GA","30165-1415","",0,"","","Y","5990048","HCA","Nashville","TN","37203-1548",230,11520,53501,3307,34487,52780,4720,87267,11725,2571,24803,4749,"","",7,912,"","","","",""
"2012","6380985","110146","Southeast Georgia Health System Camden Campus","2000 Dan Proctor Drive","Saint Marys","GA","31558-3810","5/1/2011",366,"4/30/2012","Y","Y","5990253","Southeast Georgia Health System","Brunswick","GA","31520-4722",17,1821,6260,457,30723,47568,1212,78291,1413,538,2191,511,"0","0",0,261,"0","0","0","0","0"
"2012","6380987","110086","Washington County Regional Medical Center","610 Sparta Road","Sandersville","GA","31082-1860","",0,"","","","","","","","",116,2236,26218,807,11883,39858,1807,51741,9497,557,8469,922,"","",7,310,"","","","",""
"2012","6380995","110198","North Fulton Regional Hospital","3000 Hospital Boulevard","Roswell","GA","30076-3899","",0,"","","Y","5990063","TENET Healthcare Corporation","Dallas","TX","75202-2703",196,9343,44026,1327,29311,46702,2532,76013,8501,1893,23408,4384,"","",9,792,"","","","",""
"2012","6381010","114028","Georgia Regional Hospital at Savannah","1915 Eisenhower Drive","Savannah","GA","31406-5098","",0,"","","","","","","","",105,347,33785,0,0,5813,0,5813,0,0,0,0,"","",5,252,"","","","",""
"2012","6381027","110036","Memorial Health","4700 Waters Avenue","Savannah","GA","31404-6283","1/1/2012",366,"12/31/2012","Y","","","","","","",535,27296,145445,8075,98832,170433,12630,269265,40712,7388,54910,9855,"0","0",16,3202,"461","16","45","111","633"
"2012","6381030","114016","Saint Simons by-the-Sea Hospital","2927 Demere Road","Saint Simons Island","GA","31522-1620","",0,"","","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121",101,2798,27701,7,0,31594,42,31594,8168,739,6930,625,"","",4,225,"","","","",""
"2012","6381040","110043","St. Joseph's Hospital","11705 Mercy Boulevard","Savannah","GA","31419-1791","7/1/2011",366,"6/30/2012","Y","","","","","","",237,10739,66023,4355,33138,103446,3760,136584,3942,526,44797,6802,"","",0,1053,"415","6","89","0","510"
"2012","6381065","114012","Ridgeview Institute","3995 South Cobb Drive SE","Smyrna","GA","30080-6397","",0,"","","","","","","","",92,2548,25233,6,0,28779,39,28779,7440,673,6313,569,"","",4,205,"","","","",""
"2012","6381075","110192","Eastside Medical Center","1700 Medical Way","Snellville","GA","30078-2195","1/1/2012",366,"12/31/2012","Y","Y","5990048","HCA","Nashville","TN","37203-1548",247,10897,55713,1896,62069,75755,4519,137824,8039,1657,35627,5675,"0","0",0,849,"408","0","102","0","510"
"2012","6381080","110024","Candler Hospital","5353 Reynolds Street","Savannah","GA","31405-6015","7/1/2011",366,"6/30/2012","Y","","","","","","",285,12068,68632,2453,50643,283389,8376,334032,9309,2159,38765,5184,"0","0",0,1434,"448","6","93","0","547"
"2012","6381085","110183","Emory-Adventist Hospital","3949 South Cobb Drive SE","Smyrna","GA","30080-6300","1/1/2012",366,"12/31/2012","Y","Y","5994165","Adventist Health System Sunbelt Health Care Corporation","Altamonte Springs","FL","32714-1502",52,1547,6012,603,25570,20263,1076,45833,612,266,3239,766,"0","0",10,321,"","","","",""
"2012","6381097","111306","Effingham Hospital","459 Highway 119 South","Springfield","GA","31329-3021","7/1/2011",366,"6/30/2012","Y","","","","","","",130,681,38880,78,11906,40476,755,52382,26739,23,1957,155,"0","0",2,228,"34","4","39","0","77"
"2012","6381100","110075","East Georgia Regional Medical Center","1499 Fair Road","Statesboro","GA","30458-1683","1/1/2012",366,"12/31/2012","Y","Y","5991775","Health Management Associates","Naples","FL","34108-2711",150,8912,32816,3139,41260,95471,9318,136731,6337,1805,17448,4181,"0","0",7,613,"74","7","19","0","102"
"2012","6381105","","Willingway Hospital","311 Jones Mill Road","Statesboro","GA","30458-4765","4/1/2011",366,"3/31/2012","Y","","","","","","",40,412,10859,0,0,3130,0,3130,0,0,0,0,"0","0",2,68,"0","3","0","0","3"
"2012","6381115","110191","Henry Medical Center","1133 Eagle's Landing Parkway","Stockbridge","GA","30281-5099","",0,"","","Y","5990310","Piedmont Healthcare","Atlanta","GA","30318-0923",289,12745,81595,2810,27421,107651,4635,135072,24249,3040,33458,5510,"","",30,999,"","","","",""
"2012","6381124","110109","Emanuel Medical Center","117 Kite Road","Swainsboro","GA","30401-3231","7/1/2011",366,"6/30/2012","Y","","","","","","",91,1509,22905,115,12325,10203,404,22528,13268,421,3617,765,"0","0",1,154,"60","2","0","1","63"
"2012","6381125","111312","Screven County Hospital","215 Mims Road","Sylvania","GA","30467-2097","1/1/2012",366,"12/31/2012","Y","","","","","","",25,196,541,13,5021,10792,553,15813,43,20,373,118,"0","0",4,95,"0","25","57","35","117"
"2012","6381127","111328","Phoebe Worth Medical Center","807 South Isabella Street","Sylvester","GA","31791-7554","",0,"","","Y","5990314","Phoebe Putney Health System","Albany","GA","31701-1943",25,282,1643,64,2989,12454,309,15443,279,48,925,152,"","",4,131,"","","","",""
"2012","6381130","110002","Upson Regional Medical Center","801 West Gordon Street","Thomaston","GA","30286-3426","1/1/2012",366,"12/31/2012","Y","Y","5990585","HealthTech Management Services","Franklin","TN","37027",75,3650,13277,1167,33197,44285,1629,77482,1954,703,7732,1894,"0","0",11,463,"33","10","9","0","52"
"2012","6381140","110038","John D. Archbold Memorial Hospital","915 Gordon Avenue","Thomasville","GA","31792-6614","10/1/2011",366,"9/30/2012","Y","Y","5990104","Archbold Medical Center","Thomasville","GA","31792-6113",293,10650,81287,2944,30843,165709,4986,196552,29886,1912,38637,5879,"0","0",7,1439,"0","26","0","104","130"
"2012","6381150","110111","University Hospital McDuffie","521 Hill Street SW","Thomson","GA","30824-2199","7/1/2012",365,"12/31/2012","Y","Y","5990896","University Health Care System","Augusta","GA","30901-2629",25,415,1525,200,14499,17641,1234,32140,167,42,1026,264,"0","0",0,107,"43","0","34","3","80"
"2012","6381160","110095","Tift Regional Medical Center","901 East 18th Street","Tifton","GA","31794-3648","10/1/2011",366,"9/30/2012","Y","Y","5990910","Tift Regional Medical Center","Tifton","GA","31794-3648",191,10836,46754,2481,52293,110886,5285,163179,7115,2289,26902,5155,"0","0",55,1495,"38","39","13","0","90"
"2012","6381170","110032","Stephens County Hospital","163 Hospital Drive","Toccoa","GA","30577-6820","10/1/2011",366,"9/30/2012","Y","","","","","","",188,2834,49449,573,21367,19345,2744,40712,1633,652,7770,1420,"2","0",0,428,"51","0","18","0","69"
"2012","6381193","110122","South Georgia Medical Center","2501 North Patterson Street","Valdosta","GA","31602-1735","10/1/2011",366,"9/30/2012","Y","","","","","","",380,17275,81163,3753,76408,168904,10361,245312,15172,3654,43411,7666,"0","0",10,2124,"163","8","86","0","257"
"2012","6381201","110128","Meadows Regional Medical Center","One Meadows Parkway","Vidalia","GA","30474-8759","7/1/2011",366,"6/30/2012","Y","","","","","","",57,4370,14383,1229,28667,29960,3132,58627,3473,1089,7957,2053,"0","0",1,500,"48","28","46","1","123"
"2012","6381215","110015","Tanner Medical Center-Villa Rica","601 Dallas Road","Villa Rica","GA","30180-1202","",0,"","","Y","5990341","Tanner Health System","Carrollton","GA","30117-3818",39,1358,7369,380,3368,14034,1822,17402,1253,230,4149,732,"","",6,181,"","","","",""
"2012","6381220","113028","Roosevelt Warm Springs Institute for Rehabilitation","6135 Roosevelt Highway","Warm Springs","GA","31830-2757","",0,"","","","","","","","",52,624,10893,0,0,11757,0,11757,4162,139,3395,297,"","",7,332,"","","","",""
"2012","6381223","111316","Warm Springs Medical Center","5995 Spring Street","Warm Springs","GA","31830-2149","1/1/2012",366,"12/31/2012","Y","","","","","","",104,401,29036,189,5155,17291,424,22446,10517,100,9379,165,"","",3,137,"","","","",""
"2012","6381225","110069","Houston Medical Center","1601 Watson Boulevard","Warner Robins","GA","31093-3431","1/1/2012",366,"12/31/2012","Y","Y","5990642","Houston Healthcare System","Warner Robins","GA","31093-3431",237,14179,64099,1987,67439,185509,9816,252948,11634,3682,33991,5955,"0","0",2,1694,"0","1","49","17","171"
"2012","6381230","111325","Wills Memorial Hospital","120 Gordon Street","Washington","GA","30673-1602","",0,"","","","","","","","",25,887,4350,270,2784,12686,1415,15470,856,145,2147,494,"","",3,131,"","","","",""
"2012","6381250","110003","Mayo Clinic Health System in Waycross","410 Darling Avenue","Waycross","GA","31501-6357","1/1/2012",366,"12/31/2012","Y","Y","5991875","Mayo Clinic","Rochester","MN","55905-0002",199,7301,36017,2204,48775,83966,5436,132741,5228,1214,23319,4147,"0","0",0,928,"133","23","49","0","205"
"2012","6381255","110113","Burke Medical Center","351 Liberty Street","Waynesboro","GA","30830-9686","",0,"","","","","","","","",40,1481,6265,319,3985,18159,1673,22144,1234,242,3093,825,"","",3,140,"","","","",""
"2012","6381265","110045","Barrow Regional Medical Center","316 North Broad Street","Winder","GA","30680-2150","1/1/2012",366,"12/31/2012","Y","Y","5991775","Health Management Associates","Naples","FL","34108-2711",56,2415,7670,532,26406,20112,2079,46518,770,348,4998,1299,"0","0",4,199,"121","5","18","0","143"
"2012","6388093","110153","Perry Hospital","1120 Morningside Drive","Perry","GA","31069-2906","1/1/2012",366,"12/31/2012","Y","Y","5990642","Houston Healthcare System","Warner Robins","GA","31093-3431",39,1497,6631,219,15189,23624,1851,38813,242,68,5013,1026,"0","0",0,203,"","","","","98"
"2012","6388108","114008","Coastal Harbor Treatment Center","1150 Cornell Avenue","Savannah","GA","31406-2702","1/1/2012",366,"12/31/2012","Y","Y","5999555","Universal Health Services, Inc.","King of Prussia","PA","19406-3121",195,2375,48954,0,0,13737,0,13737,30067,589,3864,386,"0","0",2,286,"0","2","1","8","11"
"2012","6389065","110051","Union General Hospital","35 Hospital Road","Blairsville","GA","30512-3139","",0,"","","","","","","","",195,2018,57521,728,14986,50268,1632,65254,20835,502,18580,832,"","",10,418,"","","","",""
"2012","6389100","110091","Rockdale Medical Center","1412 Milstead Avenue NE","Conyers","GA","30012-3877","1/1/2012",366,"12/31/2012","Y","Y","5990180","LifePoint Hospitals, Inc.","Brentwood","TN","37027-5079",146,8464,37487,2543,48696,76322,6697,125018,9013,1838,16139,3562,"0","0",8,660,"248","9","79","0","336"
"2012","6389155","110100","Jefferson Hospital","1067 Peachtree Street","Louisville","GA","30434-1599","1/1/2012",366,"12/31/2012","Y","","","","","","",37,595,2703,1,7242,65656,58,72898,181,57,1255,369,"5","0",5,139,"0","5","33","6","44"
"2012","6389175","110130","Irwin County Hospital","710 North Irwin Avenue","Ocilla","GA","31774-5011","12/1/2011",366,"11/30/2012","Y","","","","","","",64,1192,14255,363,4509,7967,953,12476,9139,583,1845,224,"0","0",2,183,"69","2","0","0","71"
"2012","6389185","111332","Brooks County Hospital","903 North Court Street","Quitman","GA","31643-1315","10/1/2011",366,"9/30/2012","Y","Y","5990104","Archbold Medical Center","Thomasville","GA","31792-6113",25,481,5852,0,6095,13493,0,19588,1118,64,4065,341,"0","0",3,89,"0","4","0","3","7"
"2012","6389226","110027","Ty Cobb Regional Medical Center","367 Clear Creek Parkway","Lavonia","GA","30553-4173","7/1/2012",184,"12/31/2012","N","Y","5990238","Ty Cobb Healthcare System, Inc.","Royston","GA","30662-4003",35,749,2494,222,10760,16638,690,27398,424,127,1404,404,"","",7,227,"","","","",""
"2012","6390002","100175","DeSoto Memorial Hospital","900 North Robert Avenue","Arcadia","FL","34266-8712","",0,"","","","","","","","",49,2425,8400,328,7234,30143,1572,37377,1428,411,4729,1307,"","",8,246,"","","","",""
"2012","6390003","101305","George E. Weems Memorial Hospital","135 Avenue G","Apalachicola","FL","32320-1613","10/1/2011",366,"9/30/2012","Y","","","","","","",23,297,861,176,1240,5916,1426,7156,65,28,606,196,"","",1,97,"","","","",""
"2012","6390004","100084","Leesburg Regional Medical Center","600 East Dixie Avenue","Leesburg","FL","34748-5999","7/1/2011",366,"6/30/2012","Y","Y","5990856","Central Florida Health Alliance","Leesburg","FL","34748-5925",331,15958,74114,3497,48091,30259,2657,78350,10075,3264,48564,10016,"","0",35,1481,"0","5","62","247","314"
"2012","6390005","100109","Florida Hospital Heartland Medical Center","4200 Sun'n Lake Boulevard","Sebring","FL","33872-1986","1/1/2012",366,"12/31/2012","Y","Y","5994165","Adventist Health System Sunbelt Health Care Corporation","Altamonte Springs","FL","32714-1502",214,12011,56557,2967,50720,106833,2402,157553,5273,1558,43956,8120,"0","0",34,951,"0","10","0","0","10"
"2012","6390010","100121","Bartow Regional Medical Center","2200 Osprey Boulevard","Bartow","FL","33830-3308","",0,"","","Y","5991775","Health Management Associates","Naples","FL","34108-2711",72,4746,18240,1202,10794,22503,2920,33297,1831,684,11885,2553,"","",3,309,"","","","",""
"2012","6390018","100150","Lower Keys Medical Center","5900 College Road","Key West","FL","33040-4396","",0,"","","Y","5991775","Health Management Associates","Naples","FL","34108-2711",90,5151,18808,910,12639,26349,2213,38988,1888,742,12255,2771,"","",3,409,"","","","",""
"2012","6390023","103037","HEALTHSOUTH Rehabilitation Hospital","901 North Clearwater-Largo Road","Largo","FL","33770-4126","",0,"","","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332",70,1354,16397,0,0,67,0,67,1646,195,10684,728,"","",1,150,"","","","",""
"2012","6390030","","Bay Pines Veterans Affairs Medical Center","10000 Bay Pines Boulevard","Bay Pines","FL","33744-8200","10/1/2011",366,"9/30/2012","Y","Y","5999295","Department of Veterans Affairs","Washington","DC","20420-0001",394,12591,113505,1663,32120,1273820,2742,1305940,0,0,0,0,"","",288,3635,"","","","",""
